	f1	f2	f3	f4	f5	f7	f8	f9	class	f6_f10
5121	0.57467	-0.134216	0.160942	1.252465	0.976743	-1.478592	-0.115853	0.46944300000000005	I	-0.421713
5122	0.006853	-0.668096	0.477462	1.62168	0.17234000000000002	0.220177	0.276436	-0.684271	A	1.957368
5123	0.006853	0.462474	-0.016878	0.649795	-1.347089	0.144676	-0.671463	0.001721	F	1.3145415
5124	0.031541	-0.09496	-0.031104000000000003	0.803253	0.261718	0.182426	0.8583350000000001	0.001721	A	0.46860750000000007
5125	0.204355	0.36040900000000003	0.139604	0.299019	-0.095795	0.371178	-1.6971009999999997	0.718895	A	-1.3095269999999999
5126	0.15498	-0.275537	0.41700299999999996	0.813815	0.261718	0.446679	0.089543	0.064084	A	0.588188
5127	-0.153617	-0.354049	0.37077	-0.513262	0.261718	-0.006326	-0.10012599999999999	-0.12300499999999999	F	-0.6299509999999999
5128	-0.33877399999999996	-0.197025	0.530808	1.1462709999999998	0.708609	-1.667344	0.7688689999999999	0.7500760000000001	Y	0.04686849999999998
5129	-0.314087	0.164129	0.20006300000000002	0.132493	0.261718	0.144676	0.217063	0.9371649999999999	E	-0.8282175
5130	0.661077	-0.09496	0.015130000000000001	0.751961	0.976743	-1.1765889999999999	1.176922	1.24898	I	0.12472299999999997
5131	-0.32643	0.321153	0.285416	-1.944952	-0.9001979999999999	-0.044076	-0.836727	0.282354	D	-2.1540325
5132	-3.498799	-0.087108	0.438342	-1.227108	-4.9222150000000005	-0.157328	-0.268108	0.064084	C	-0.31226149999999997
5133	0.24138600000000002	-0.322644	0.28186	0.27461199999999997	0.261718	0.106925	0.720855	0.001721	F	-0.33457800000000004
5134	-0.8819040000000001	-1.9478389999999999	0.21784499999999998	2.046336	0.17234000000000002	-0.044076	0.34592399999999995	1.093072	X	1.531927
5135	-0.26471100000000003	-0.126364	0.235627	0.176773	0.261718	-0.081827	-0.20572600000000002	-1.151994	A	0.8279295
5136	0.068573	-0.20487600000000003	0.424116	1.412158	0.261718	0.55993	0.030345	0.064084	A	0.47766549999999997
5137	-0.079554	0.179832	0.310311	1.1799879999999998	-1.257711	0.484429	0.424595	0.594169	E	0.8623460000000001
5138	0.31545	0.540986	0.029355000000000003	-0.395163	0.261718	0.182426	0.645212	0.687713	G	-0.397829
5139	0.167323	0.690159	-0.08445	-0.009059000000000001	0.261718	0.182426	-0.392328	-0.154186	F	0.233391
5140	-0.091897	-0.11851300000000001	0.189393	1.280303	0.261718	0.031425	-0.22372399999999998	-0.715453	A	-0.09083249999999998
5141	0.056228999999999994	0.533135	0.185837	0.8828010000000001	0.261718	0.446679	0.395588	-0.590727	A	-0.31361
5142	-0.32643	0.09346900000000001	-3.210528	0.6684140000000001	-0.095795	0.9751850000000001	0.23618699999999998	1.280161	X	2.5109525
5143	0.080916	0.164129	0.19295	0.8190069999999999	0.261718	0.182426	0.6441640000000001	0.064084	A	0.392111
5144	0.14263599999999999	0.48602799999999996	0.100483	-0.448543	0.17234000000000002	0.484429	-0.586074	-0.65309	A	-0.2450755
5145	-0.178304	-0.338346	0.45968000000000003	1.40246	0.797987	-1.2898399999999999	0.066594	0.251173	Y	1.8987664999999998
5146	1.21655	0.156278	-0.013322	0.353593	0.17234000000000002	0.55993	-0.155887	-0.777816	A	1.3385265
5147	-0.363462	-0.189174	0.641057	0.681245	0.17234000000000002	0.069175	0.08855299999999999	0.375899	C	0.7404175
5148	0.15498	0.23479	0.210732	0.643738	0.17234000000000002	1.0129350000000001	-1.4707569999999999	-0.87136	A	1.9672175
5149	-0.128929	-0.040001	0.057807000000000004	0.557894	0.261718	0.446679	1.225966	1.9973349999999999	X	-0.5041585
5150	-0.28939899999999996	0.8314799999999999	0.157386	0.987562	0.529852	-1.440842	-0.878024	-0.185368	Y	2.2149455
5151	0.167323	0.22693899999999997	0.23918299999999998	-0.094813	0.17234000000000002	0.106925	-0.053277	-0.902542	A	-0.263229
5152	0.17966700000000002	-0.17347100000000001	0.121822	-1.139205	0.17234000000000002	0.484429	-0.320452	-0.154186	A	-0.401041
5153	-0.10424100000000001	-0.07925700000000001	0.011573	0.22090300000000002	0.261718	0.673182	0.251254	0.375899	A	-0.28963099999999997
5154	0.117948	0.124874	0.128935	0.3837	0.17234000000000002	-0.044076	0.011901	-0.590727	A	-0.21934850000000003
5155	4.96908	-0.38545300000000005	0.14315999999999998	-2.600732	0.976743	-1.440842	-1.395192	0.219991	I	-1.5180035
5156	0.031541	0.36826	-0.027547000000000002	0.23713499999999998	0.17234000000000002	0.257927	-0.071974	0.064084	A	0.17029100000000003
5157	-0.252367	-0.149918	0.313868	-0.243616	0.261718	0.597681	-0.189146	0.126447	A	0.5495755
5158	-0.128929	-0.22843000000000002	-3.210528	-0.892742	0.17234000000000002	0.446679	-1.10334	-0.247731	D	0.5864825
5159	0.043885	0.69801	0.022241999999999998	0.912997	0.261718	-0.195078	-0.387979	-0.12300499999999999	F	1.5423874999999998
5160	-3.498799	0.37611100000000003	-3.210528	-0.006999999999999999	-4.9222150000000005	0.748682	0.981914	-2.025075	A	0.8499300000000001
5161	0.09326	0.054213	0.37432600000000005	0.37892600000000004	0.261718	0.333428	-2.90806	-3.1164259999999997	H	-1.502812
5162	0.73514	-0.28338800000000003	0.089814	-1.848127	0.976743	-1.856096	-1.037249	-0.403638	I	-0.8835000000000001
5163	-0.141273	-0.24413200000000002	0.249852	0.593729	0.261718	0.144676	1.062702	0.126447	F	-0.6280785
5164	-0.042522000000000004	-0.236281	-3.210528	-0.27205100000000004	0.261718	-0.119577	-0.9108360000000001	-0.310094	A	2.562499
5165	-0.00549	0.054213	0.32098000000000004	0.804804	0.17234000000000002	0.597681	-0.330917	0.62535	X	2.831913
5166	0.15498	0.336855	0.068476	0.021525	0.261718	0.295677	0.061371	-0.310094	A	-0.19664399999999999
5167	-0.16596	-0.26768600000000004	0.256965	0.051662	0.261718	0.182426	-0.687267	-0.684271	A	1.4137775000000001
5168	0.303106	-0.03215	0.367214	-0.350585	0.17234000000000002	0.52218	-0.796867	-0.746634	A	-0.2183815
5169	-0.42518100000000003	-0.220579	0.306755	0.496637	0.261718	-0.119577	0.387356	1.061891	E	0.0037849999999999967
5170	0.117948	-0.220579	-3.210528	-1.623238	0.261718	-2.573354	-2.1521790000000003	-2.430434	A	-0.4541975
5171	0.14263599999999999	-0.24413200000000002	-3.206971	0.165524	0.887365	-0.45933100000000004	0.6475029999999999	-0.37245700000000004	I	-0.07253500000000002
5172	-0.314087	0.540986	-0.041773000000000005	0.8825620000000001	0.261718	0.257927	0.359475	-0.029461	F	0.6763385
5173	0.13029200000000002	0.533135	-0.045329	-0.942602	0.261718	0.182426	-0.014194	0.718895	G	-1.0735725
5174	0.15498	0.054213	0.164499	-0.048325	0.261718	0.031425	0.973391	0.905984	A	-0.32107
5175	-0.017834	0.23479	-0.180472	0.6210319999999999	0.261718	0.257927	0.021803	-0.684271	F	0.48646449999999997
5176	0.068573	-0.26768600000000004	0.33165	-0.197963	-2.062114	-3.026359	-0.932076	-1.5885340000000001	A	-4.0921635
5177	-0.153617	-0.840822	0.139604	-0.9719030000000001	0.17234000000000002	0.899684	-1.362535	0.032902	X	-0.700321
5178	0.17966700000000002	-0.43256000000000006	0.150273	-1.883217	-1.0789549999999999	0.710932	-2.150043	-1.214356	A	0.357053
5179	-0.32643	0.321153	0.285416	-1.944952	-0.9001979999999999	-0.081827	-0.47121199999999996	-0.497183	D	0.8711445
5180	0.204355	-0.354049	0.32098000000000004	0.410166	-0.989576	0.257927	0.10231900000000001	-0.341275	A	0.9726055
5181	0.352481	0.21123699999999998	0.306755	-0.946242	0.17234000000000002	0.748682	0.10790999999999999	-0.091823	A	0.03171750000000001
5182	0.117948	-0.16562000000000002	0.562816	0.567204	0.6192300000000001	-0.8745850000000001	-0.406404	-0.216549	Y	2.934928
5183	-0.215336	0.28189699999999995	0.107596	0.73922	0.08296100000000001	-0.044076	-0.643971	0.31353600000000004	E	1.4997310000000001
5184	0.13029200000000002	0.007106	0.23918299999999998	0.7661939999999999	0.261718	0.295677	1.0727010000000001	0.219991	A	-0.353188
5185	0.599358	-2.426761	0.011573	0.5402600000000001	0.976743	-1.365341	1.090601	1.9973349999999999	I	-0.361801
5186	-0.054866	0.313302	0.05425	0.218427	0.261718	0.408929	0.431953	0.18880999999999998	A	0.011225499999999996
5187	0.599358	0.7529680000000001	0.008017	-1.737905	-0.095795	0.55993	-1.175837	-0.247731	F	-0.4976875
5188	0.266074	-0.134216	0.214288	-0.229323	0.261718	0.106925	0.880274	0.064084	F	-0.46125799999999995
5189	0.204355	0.36040900000000003	0.139604	0.299019	-0.095795	0.371178	1.3785319999999999	0.843621	A	-0.5636215
5190	-0.301743	0.19553399999999999	0.381439	0.351116	0.08296100000000001	0.182426	0.7218060000000001	0.9995280000000001	E	-0.95547
5191	0.019197	-0.17347100000000001	0.306755	-0.081535	0.17234000000000002	0.257927	0.515808	0.18880999999999998	F	-0.7002200000000001
5192	0.13029200000000002	-0.024299	0.24629600000000001	0.12100599999999999	0.08296100000000001	0.182426	0.175456	-0.466001	A	-0.0027234999999999994
5193	-0.017834	0.336855	0.235627	-0.5111439999999999	-0.81082	0.106925	-0.472106	0.718895	G	-0.2205085
5194	-0.042522000000000004	0.407516	-3.210528	-0.636404	0.261718	0.861934	0.26733	-0.185368	A	0.240509
5195	0.031541	-0.09496	-0.031104000000000003	0.803253	0.261718	0.257927	0.177476	-0.185368	A	0.8400430000000001
5196	-0.128929	-0.134216	0.26407800000000003	0.430695	0.261718	0.144676	0.622496	0.157628	F	-0.1545115
5197	0.068573	0.289748	0.107596	1.267115	0.261718	0.220177	0.952015	-0.154186	A	0.4153145
5198	0.488263	-0.259834	0.050694	-0.755517	0.976743	0.295677	-2.582774	-1.370264	I	-2.2821375
5199	0.401857	-0.26768600000000004	0.299642	-0.808002	0.261718	0.484429	-0.08139	0.157628	F	-1.1464154999999998
5200	0.389513	0.462474	0.136047	0.011679	-0.9001979999999999	0.597681	0.663404	-0.060641999999999995	F	0.3843515
5201	-0.128929	0.21123699999999998	0.075589	0.526356	0.261718	-0.006326	0.609546	-0.43482	A	-0.109799
5202	0.512951	-0.008597	-0.045329	-1.738144	-1.5258450000000001	-0.006326	0.039120999999999996	0.001721	A	1.6637245
5203	-0.178304	-0.338346	0.45968000000000003	1.40246	0.797987	-1.893847	0.293715	0.812439	Y	0.8077019999999999
5204	-0.252367	0.062064	0.17161099999999999	-0.420108	0.261718	0.748682	-0.660513	0.62535	E	0.34592
5205	4.462983	-0.181323	0.306755	-2.963951	0.261718	-0.044076	1.79575	-3.365878	F	-1.3790745000000002
5206	-0.079554	0.250492	0.388552	-0.002584	0.08296100000000001	0.408929	-0.121619	0.718895	E	-0.6883239999999999
5207	0.167323	0.117022	0.047137	-0.174809	0.261718	0.52218	0.340973	-0.060641999999999995	A	0.4506285
5208	-0.770809	-0.11066199999999998	0.32809299999999997	0.26205	0.17234000000000002	-0.044076	0.383822	0.282354	D	0.4540805
5209	-0.00549	0.054213	0.32098000000000004	0.804804	0.17234000000000002	3.013707	-0.386425	1.623157	X	0.687658
5210	0.24138600000000002	-0.43256000000000006	0.349432	-1.029281	0.261718	-0.119577	-0.545477	0.001721	F	-0.9623605
5211	-0.26471100000000003	-0.09496	0.015130000000000001	-0.597346	0.261718	-0.45933100000000004	-2.4259560000000002	-2.305708	E	1.2767395000000001
5212	-0.240024	0.117022	0.235627	0.902912	0.17234000000000002	-2.497853	0.9133	0.656532	E	-0.69562
5213	0.031541	0.446772	0.072032	0.600056	0.261718	0.106925	0.34804	0.157628	F	0.0136415
5214	0.57467	-0.134216	0.160942	1.252465	0.976743	-1.025587	0.691751	1.24898	I	-0.2089935
5215	-3.498799	0.21123699999999998	-3.210528	-0.42422600000000005	-4.9222150000000005	-0.006326	-0.421781	-0.12300499999999999	A	2.1199205
5216	0.15498	-0.38545300000000005	0.381439	0.314237	0.261718	0.446679	0.298356	0.18880999999999998	F	-0.196303
5217	0.17966700000000002	-0.330495	0.530808	-0.314183	0.08296100000000001	0.295677	-0.18732000000000001	-0.278912	A	-0.1864875
5218	9.943651	-0.220579	-0.048886	-0.675372	-3.045274	-1.025587	4.510897	-2.586341	I	-0.8813214999999999
5219	0.13029200000000002	-0.157769	0.577041	-0.670986	0.17234000000000002	0.371178	0.38788	0.562987	C	-0.9222929999999999
5220	0.031541	0.36826	-0.027547000000000002	0.23713499999999998	0.17234000000000002	0.295677	-0.511169	0.095265	A	0.043129499999999994
5221	-0.10424100000000001	-0.07925700000000001	0.552147	1.388496	0.6192300000000001	-1.1765889999999999	1.3874440000000001	2.4338759999999997	Y	-1.154109
5222	-0.252367	0.062064	0.17161099999999999	-0.420108	0.261718	0.257927	-0.893207	0.687713	E	0.21182449999999997
5223	0.10560399999999999	-0.126364	0.388552	-0.42506099999999997	0.261718	0.182426	-0.818166	-0.466001	F	-1.0711074999999999
5224	0.624046	-0.071406	0.22140100000000001	-0.586246	0.887365	-1.1010879999999998	-0.200853	0.9371649999999999	I	-0.482591
5225	-0.00549	-0.220579	-3.210528	1.071885	0.261718	0.069175	0.687208	0.375899	A	1.4614859999999998
5226	-2.523635	-0.346197	-2.349878	-0.775688	0.17234000000000002	0.106925	0.4025	0.001721	F	-0.18112650000000002
5227	0.117948	-0.189174	0.029355000000000003	0.763359	0.887365	-1.554093	0.041839	-0.185368	I	1.004723
5228	0.327793	0.50173	0.050694	-1.0183010000000001	0.261718	0.673182	-3.4633599999999998	-3.3346970000000002	G	-1.4548645
5229	-0.215336	-0.10281099999999999	0.360101	0.941284	0.17234000000000002	1.956696	0.656085	0.500624	E	-0.47357049999999995
5230	0.056228999999999994	0.43107	-3.210528	-1.133148	0.261718	0.220177	0.13056800000000002	0.095265	A	-0.17873
5231	0.587014	0.399665	0.064919	0.116828	-1.6152229999999999	0.144676	-0.71672	-0.87136	A	0.841408
5232	-0.16596	0.007106	-2.1720580000000003	-0.165858	0.261718	0.673182	0.8361040000000001	1.03071	E	-0.093031
5233	-3.498799	-0.5660310000000001	0.139604	-5.440122	0.976743	-1.742845	-1.403463	0.968347	I	-0.8635155000000001
5234	0.043885	0.06991499999999999	0.285416	0.37277899999999997	0.261718	0.673182	0.696469	0.344717	H	-0.5292479999999999
5235	0.562327	-0.29909	0.068476	-0.58926	0.976743	-1.365341	-0.9615879999999999	0.251173	I	-0.733751
5236	0.327793	0.50173	0.050694	-1.0183010000000001	0.261718	0.333428	0.17110699999999998	0.095265	G	-0.3931965
5237	-3.498799	0.48602799999999996	0.139604	-5.440122	-0.006417	-0.34608	0.707361	-2.305708	A	-0.499981
5238	0.17966700000000002	-0.17347100000000001	0.121822	-1.139205	0.17234000000000002	-3.177361	-1.9878470000000001	-1.2767190000000002	A	-1.3816869999999999
5239	0.10560399999999999	0.20338499999999998	-0.023991	0.9956780000000001	0.261718	-0.006326	0.8378909999999999	0.375899	A	0.060572
5240	0.10560399999999999	0.7215630000000001	0.086258	0.505409	0.261718	-0.006326	0.698391	0.064084	F	-0.23246450000000002
5241	-0.030177999999999996	0.014957	0.26407800000000003	0.374062	0.261718	-0.157328	0.822533	1.342524	A	-0.34956349999999997
5242	0.080916	0.48602799999999996	0.14315999999999998	0.0064269999999999996	0.261718	0.144676	-2.602617	-2.9605189999999997	G	-1.455393
5243	0.8462350000000001	-0.09496	0.182281	-1.9810849999999998	0.6192300000000001	-0.799085	-1.141316	-0.029461	I	-1.397205
5244	-0.26471100000000003	-0.448263	0.431229	-1.121421	0.261718	0.295677	0.918251	-0.247731	F	-0.6676679999999999
5245	0.31545	0.540986	0.029355000000000003	-0.395163	0.261718	-0.044076	-0.011106	0.064084	G	-0.419439
5246	-0.030177999999999996	0.438921	-0.045329	0.766462	0.17234000000000002	-0.195078	0.30899499999999996	0.40708	A	0.6639255
5247	-0.42518100000000003	-0.220579	0.306755	0.496637	0.261718	0.257927	-0.24607199999999999	0.001721	E	0.4474085
5248	0.37716900000000003	-0.07925700000000001	0.153829	-1.1029520000000002	0.261718	0.106925	1.1735440000000001	0.282354	A	0.018511500000000004
5249	-0.28939899999999996	-0.424709	0.107596	0.666147	0.17234000000000002	0.673182	0.153361	0.656532	E	0.602872
5250	-0.215336	0.250492	0.47390600000000005	1.1870889999999998	0.17234000000000002	-0.270579	-0.812439	0.126447	X	0.5598735
5251	-0.116585	-0.016447999999999997	0.288973	0.48374700000000004	0.17234000000000002	-0.38383	-0.48325	0.219991	F	-0.12432400000000002
5252	-3.498799	-0.236281	0.256965	-0.3018	-4.9222150000000005	0.144676	-0.230461	0.157628	A	-0.6276269999999999
5253	-0.22768000000000002	0.109171	0.413447	0.11891700000000001	0.17234000000000002	0.861934	-1.321666	-0.621908	D	0.9683080000000001
5254	0.192011	0.148427	0.19295	-1.29308	0.261718	1.050686	-0.530896	-0.185368	H	-1.4186945
5255	0.389513	0.462474	0.136047	0.011679	-0.9001979999999999	0.144676	0.611157	-0.5283640000000001	F	-0.3182285
5256	0.068573	-0.20487600000000003	0.424116	1.412158	0.261718	2.37195	-0.22498600000000002	-0.87136	A	0.0356495
5257	-3.498799	0.007106	0.342319	-0.318002	-4.9222150000000005	0.257927	-0.464941	0.718895	E	-0.145617
5258	0.15498	-0.330495	0.299642	-0.33363699999999996	0.08296100000000001	0.069175	-0.87449	-0.9649049999999999	F	-0.724669
5259	-0.116585	-0.189174	0.694403	0.974792	0.708609	-1.2143389999999998	0.739648	1.03071	Y	-0.36165899999999995
5260	-0.042522000000000004	-0.322644	0.310311	0.28729299999999997	0.261718	0.55993	0.8985639999999999	0.095265	F	-0.1102855
5261	0.117948	-0.220579	0.367214	0.914608	0.261718	1.352689	-0.38650300000000004	-0.185368	A	0.9470825
5262	-0.363462	-0.189174	0.641057	0.681245	0.17234000000000002	-0.106993	-1.0875350000000001	-1.453415	C	0.9328639999999999
5263	-0.28939899999999996	-0.424709	0.107596	0.666147	0.17234000000000002	0.182426	0.054013	0.157628	E	0.1910135
5264	0.587014	0.399665	0.064919	0.116828	-1.6152229999999999	0.106925	-0.329946	-0.746634	A	1.205854
5265	0.488263	-0.49537	0.111153	0.334258	0.976743	-1.629594	0.872994	1.747883	I	0.13363
5266	-0.32643	0.09346900000000001	-3.210528	0.6684140000000001	-0.095795	0.333428	0.528137	1.623157	X	1.838136
5267	0.24138600000000002	-0.157769	0.338762	-1.2039229999999999	0.261718	0.031425	0.411975	-0.65309	A	0.24147649999999998
5268	0.10560399999999999	0.20338499999999998	-0.023991	0.9956780000000001	0.261718	0.220177	0.597877	-0.466001	A	-0.646041
5269	0.204355	-0.126364	0.335206	0.483538	-1.257711	0.220177	0.462455	0.126447	F	0.6165865
5270	-0.47455699999999995	0.446772	-3.210528	-0.7161609999999999	0.351096	0.408929	-1.639574	-1.027268	A	3.5360375
5271	-0.141273	0.250492	0.40633400000000003	1.250286	-2.687761	0.220177	-0.856201	-1.5885340000000001	E	-1.0455590000000001
5272	-0.030177999999999996	0.30545100000000003	-3.203415	-0.130828	0.17234000000000002	-0.119577	1.254351	0.8748020000000001	A	0.31817449999999997
5273	-0.079554	-0.29123899999999997	0.388552	0.855618	0.261718	0.597681	0.9956209999999999	0.126447	F	-0.2695955
5274	0.624046	-0.189174	0.139604	0.38731	0.976743	-1.063338	0.8489190000000001	2.340331	I	-1.4919544999999999
5275	0.266074	0.164129	0.11826500000000001	0.320234	0.261718	-0.044076	-0.258187	-0.87136	A	-0.5002155
5276	-0.017834	-0.22843000000000002	0.37077	1.293671	0.17234000000000002	0.144676	1.0481200000000002	2.1532419999999997	X	0.4514675
5277	0.31545	0.117022	0.178724	-1.517104	-1.347089	-0.157328	0.21409299999999998	-0.996086	F	-0.11540800000000001
5278	-0.462213	0.352558	0.150273	0.5604899999999999	0.261718	0.597681	-1.034706	0.500624	E	0.8544295000000001
5279	0.13029200000000002	-0.456114	0.292529	0.202672	0.261718	0.295677	-1.298969	-0.497183	A	0.6309475
5280	-0.190648	-1.09206	0.402778	0.749425	0.17234000000000002	1.2016870000000002	0.506178	-0.621908	D	0.640282
5281	0.37716900000000003	0.179832	0.064919	-1.533962	0.261718	-0.195078	-0.020018	-0.497183	A	-0.5789335
5282	0.031541	0.19553399999999999	0.24629600000000001	0.627208	0.261718	0.295677	0.8201649999999999	0.344717	H	-0.4557815
5283	0.29076199999999996	0.109171	-0.112901	0.221262	0.261718	0.408929	0.8378709999999999	0.531806	A	-0.45813499999999996
5284	0.13029200000000002	-0.46396499999999996	0.338762	0.26578	0.261718	0.069175	0.586577	0.251173	A	-0.49147799999999997
5285	-0.240024	0.117022	0.235627	0.902912	0.17234000000000002	-0.006326	1.2826	0.9371649999999999	E	-0.11447049999999999
5286	0.401857	-0.220579	-3.210528	-1.1855129999999998	-1.168333	-0.157328	0.61739	0.31353600000000004	A	-0.588445
5287	-0.054866	0.22693899999999997	0.32098000000000004	-0.905841	0.261718	0.144676	-2.767764	-1.806804	H	-2.1745685
5288	-3.498799	0.48602799999999996	0.139604	-5.440122	-0.006417	0.144676	-0.5002770000000001	-2.461615	A	-0.8301225
5289	0.15498	-0.38545300000000005	0.381439	0.314237	0.261718	-0.157328	-0.023028	-0.185368	F	-0.7518845000000001
5290	-0.32643	0.321153	0.285416	-1.944952	-0.9001979999999999	-0.081827	0.319635	0.31353600000000004	D	0.0742125
5291	0.8462350000000001	0.014957	-0.052441999999999996	0.98795	0.261718	0.597681	0.572832	-0.12300499999999999	A	0.2337515
5292	-0.00549	-0.071406	0.352988	-0.20667600000000003	0.261718	0.295677	0.80537	0.968347	H	-1.373589
5293	0.624046	0.007106	0.11470899999999999	-0.350674	0.887365	-1.2143389999999998	-0.8529	1.498432	I	-1.247284
5294	0.229043	0.807926	-0.052441999999999996	0.082634	0.261718	0.408929	0.331012	0.032902	F	-0.4990534999999999
5295	0.14263599999999999	-0.24413200000000002	-3.206971	0.165524	0.887365	0.597681	-0.7525229999999999	0.9371649999999999	I	0.153909
5296	0.15498	-0.251983	0.125378	-0.5766979999999999	-0.9001979999999999	-2.799857	-1.476018	-0.746634	A	-1.025064
5297	0.068573	-1.16272	-3.210528	-0.829367	0.261718	0.899684	-0.802653	-0.310094	A	2.000809
5298	-0.33877399999999996	-0.197025	0.530808	1.1462709999999998	0.708609	-1.705095	-0.070789	0.095265	Y	1.820815
5299	0.13029200000000002	0.062064	0.5059130000000001	0.41714799999999996	-1.168333	0.333428	2.091776	0.905984	E	-0.5158555
5300	-0.351118	-0.314793	0.573485	1.670018	-0.185173	-4.1966220000000005	0.74992	0.687713	X	-1.051399
5301	-0.215336	-0.20487600000000003	0.456124	-0.099826	0.17234000000000002	0.106925	0.9517620000000001	0.687713	E	-0.581048
5302	-0.116585	-0.016447999999999997	0.288973	0.48374700000000004	0.17234000000000002	0.106925	-0.409452	-0.091823	F	0.6498645000000001
5303	0.043885	0.19553399999999999	0.260522	-0.393821	0.261718	0.144676	1.212181	0.219991	G	-0.6247754999999999
5304	0.45123199999999997	-0.26768600000000004	0.335206	-0.8313360000000001	0.261718	0.295677	-2.928329	-3.022882	A	-1.1398555
5305	0.056228999999999994	-0.09496	0.228514	-0.658066	0.17234000000000002	0.295677	-0.88812	-0.559546	F	0.3949775
5306	0.31545	-0.989994	0.157386	-2.450289	0.17234000000000002	0.55993	-2.490823	-2.087438	X	-0.8851145
5307	-0.26471100000000003	-0.275537	0.107596	0.827362	0.261718	0.484429	0.597276	0.594169	A	0.3837995
5308	0.031541	-0.346197	-0.009765000000000001	1.029902	0.08296100000000001	-0.119577	-0.037569	-0.497183	A	-0.276834
5309	0.303106	-0.354049	0.306755	-0.9184629999999999	0.17234000000000002	-0.195078	-1.882771	-0.996086	F	-0.9446209999999999
5310	0.352481	-0.448263	0.196506	-0.5280020000000001	0.976743	-1.403091	0.831425	1.903791	I	-1.1953385
5311	0.056228999999999994	0.124874	0.136047	0.14974	0.17234000000000002	0.144676	-0.8396389999999999	-0.403638	A	1.311859
5312	-0.400494	-0.16562000000000002	0.392108	0.485626	0.261718	0.106925	0.8489190000000001	-0.12300499999999999	E	-0.8589914999999999
5313	0.599358	0.7529680000000001	0.008017	-1.737905	-0.095795	0.52218	-0.7390100000000001	-0.247731	F	-0.879189
5314	0.562327	0.046362	0.210732	-1.052078	0.976743	-0.5725819999999999	0.2371	1.623157	I	-0.4743615
5315	0.37716900000000003	0.109171	0.317424	-1.6582970000000001	-0.9001979999999999	-0.42158	-2.869248	-1.806804	H	-1.069397
5316	-0.079554	0.179832	0.310311	1.1799879999999998	-1.257711	0.333428	0.722582	0.375899	E	0.3063535
5317	-0.38815	-1.021399	0.057807000000000004	1.228564	-0.006417	0.52218	-0.620595	0.687713	X	2.1020685
5318	0.8462350000000001	-0.09496	0.182281	-1.9810849999999998	0.6192300000000001	-1.403091	-1.8122740000000002	-0.216549	I	-2.290662
5319	0.043885	-0.07925700000000001	0.061363	0.5650850000000001	0.261718	0.182426	-1.458486	-1.49499	A	0.8927215
5320	0.327793	-0.142067	0.48101800000000006	-2.171392	0.261718	0.748682	0.8533059999999999	0.8748020000000001	A	-0.387864
5321	-0.017834	-0.275537	0.388552	0.9497270000000001	0.261718	0.257927	1.367582	0.251173	F	-0.576717
5322	0.10560399999999999	-0.149918	0.438342	0.934659	0.261718	0.333428	0.309733	-0.029461	A	0.8568880000000001
5323	-0.054866	0.179832	0.23918299999999998	-1.170087	0.261718	0.182426	1.484094	0.687713	E	-0.4368185
5324	0.068573	-0.197025	0.032912000000000004	0.615571	0.08296100000000001	0.106925	0.7901090000000001	-0.12300499999999999	A	-0.7776004999999999
5325	0.031541	0.007106	-0.315616	2.7913919999999997	-0.542686	-0.044076	0.190173	-2.8669740000000004	A	0.104161
5326	0.080916	-0.142067	0.17161099999999999	-0.470713	0.261718	-0.195078	-0.272419	-0.590727	F	-0.45903499999999997
5327	-0.28939899999999996	-0.424709	0.107596	0.666147	0.17234000000000002	-2.6488549999999997	1.162167	0.718895	E	-1.0595634999999999
5328	-0.128929	0.21123699999999998	0.075589	0.526356	0.261718	0.106925	-0.515616	-0.746634	A	0.6142505
5329	0.31545	-0.236281	0.37077	0.812174	0.261718	0.069175	0.9703620000000001	0.31353600000000004	A	-0.0485945
5330	-0.153617	-0.087108	0.299642	0.689629	0.261718	0.333428	0.609119	0.157628	F	-0.051065
5331	0.13029200000000002	-0.157769	0.577041	-0.670986	0.17234000000000002	0.257927	-0.150703	0.095265	C	-0.8546305000000001
5332	0.056228999999999994	-0.730905	0.44189799999999996	0.183695	0.261718	0.144676	-1.947269	-1.93153	A	4.0820045
5333	-0.079554	0.187683	0.335206	0.745008	0.17234000000000002	0.899684	0.028986	1.24898	X	-0.1564895
5334	-0.00549	-0.322644	0.100483	-0.519439	0.261718	-0.119577	-0.7060029999999999	-0.216549	A	-0.999741
5335	0.068573	0.007106	0.288973	0.592954	0.261718	0.031425	-0.026037	-0.091823	H	-0.762996
5336	0.13029200000000002	-0.314793	0.41700299999999996	1.051058	0.08296100000000001	0.295677	0.515206	0.46944300000000005	A	0.281715
5337	-0.252367	-0.11066199999999998	0.452567	0.8883209999999999	0.17234000000000002	-0.081827	-0.210037	-0.060641999999999995	D	0.46597299999999997
5338	0.29076199999999996	0.077766	0.11826500000000001	0.275805	0.261718	0.333428	0.686159	0.001721	F	-0.5989344999999999
5339	-3.498799	0.19553399999999999	0.22140100000000001	-0.25659499999999996	-4.9222150000000005	0.182426	1.217539	-2.274526	A	0.0337045
5340	0.14263599999999999	-0.000745	0.153829	0.9558450000000001	0.261718	-0.232828	0.699808	0.18880999999999998	F	-0.08873
5341	0.17966700000000002	-0.29123899999999997	0.228514	1.550427	0.17234000000000002	0.597681	0.49596599999999996	0.126447	A	0.46524899999999997
