	f1	f2	f3	f4	f5	f7	f8	f9	class	f6_f10	id
5938	0.09326	-0.055704	0.068476	0.305076	0.261718	0.446679	-0.341615	-0.684271	A	-0.259787	5939
5939	0.488263	-0.49537	0.111153	0.334258	0.976743	-1.1765889999999999	-0.008893	1.404887	I	-0.598658	5940
5940	0.068573	0.289748	0.107596	1.267115	0.261718	0.257927	1.200415	-0.247731	A	0.35101	5941
5941	-0.5979949999999999	-0.071406	0.352988	0.220844	0.261718	0.106925	-0.326626	0.438262	E	1.3308870000000002	5942
5942	-0.153617	-0.22843000000000002	0.48813100000000004	0.580183	0.261718	0.333428	0.700274	0.282354	A	0.969258	5943
5943	0.17966700000000002	0.321153	0.24273899999999998	0.045844	0.17234000000000002	0.6354310000000001	0.017415	0.095265	A	0.011356999999999999	5944
5944	-0.277055	-1.963541	0.616162	0.43782600000000005	0.17234000000000002	0.182426	-0.309113	-0.497183	D	1.589048	5945
5945	0.17966700000000002	-0.330495	0.530808	-0.314183	0.08296100000000001	-2.724356	-1.054491	-0.185368	A	-1.9767029999999999	5946
5946	0.13029200000000002	-0.157769	0.577041	-0.670986	0.17234000000000002	0.484429	-0.137093	-0.060641999999999995	C	-0.451633	5947
5947	0.068573	-0.26768600000000004	0.33165	-0.197963	-2.062114	0.748682	-0.28364	-0.216549	A	-0.12138299999999999	5948
5948	0.266074	0.415367	0.089814	-0.68501	0.261718	-0.044076	-0.940153	0.219991	G	-0.889332	5949
5949	-0.28939899999999996	0.8314799999999999	0.157386	0.987562	0.529852	-1.440842	-0.739825	0.001721	Y	1.26996	5950
5950	-0.48690100000000003	-0.03215	0.196506	-0.633748	0.261718	0.069175	0.292745	0.656532	H	-0.764757	5951
5951	0.117948	0.171981	0.21784499999999998	1.738109	0.261718	0.182426	1.346885	0.18880999999999998	A	-0.14188399999999998	5952
5952	0.17966700000000002	-0.43256000000000006	0.150273	-1.883217	-1.0789549999999999	-0.157328	-3.177953	-2.898156	A	-1.802878	5953
5953	-0.42518100000000003	-0.071406	0.424116	1.8632790000000001	0.17234000000000002	0.371178	1.032977	1.6855200000000001	X	0.7490220000000001	5954
5954	0.080916	-0.142067	0.17161099999999999	-0.470713	0.261718	0.257927	-2.329364	-2.461615	F	-1.013906	5955
5955	-0.153617	-0.22843000000000002	0.48813100000000004	0.580183	0.261718	0.371178	-0.25740999999999997	-0.777816	A	0.8963	5956
5956	0.512951	-0.071406	-3.210528	0.755482	0.976743	-1.365341	0.20722	0.375899	I	0.10726500000000001	5957
5957	0.056228999999999994	-0.087108	0.089814	1.312409	0.08296100000000001	0.069175	-0.390192	-0.43482	A	2.802421	5958
5958	-0.252367	-0.401156	0.466793	0.631147	0.261718	-0.119577	0.10831800000000001	0.62535	E	0.480988	5959
5959	0.352481	-0.448263	0.196506	-0.5280020000000001	0.976743	-1.1010879999999998	-0.989002	0.843621	I	-0.432558	5960
5960	-0.38815	0.321153	0.107596	0.886232	0.351096	0.144676	-0.633681	-0.060641999999999995	F	1.905905	5961
5961	-0.314087	-0.040001	0.303198	1.37665	0.17234000000000002	0.144676	0.17402	0.781258	X	0.10726500000000001	5962
5962	0.29076199999999996	-0.181323	0.44189799999999996	-1.339925	0.261718	0.182426	-0.5485439999999999	-1.214356	F	-1.013906	5963
5963	0.15498	-0.236281	0.015130000000000001	0.558909	0.17234000000000002	0.182426	0.985836	-2.461615	A	-0.598658	5964
5964	0.09326	0.2976	-0.013322	0.1091	0.261718	0.220177	0.879983	0.001721	A	-0.8062819999999999	5965
5965	-3.498799	-0.29123899999999997	0.37077	-0.28121199999999996	-4.9222150000000005	0.069175	0.289405	0.001721	F	0.024215	5966
5966	0.192011	0.509582	0.07914500000000001	1.072093	0.261718	0.484429	1.1183459999999998	0.40708	A	0.034804	5967
5967	0.34013699999999997	-0.29909	0.7192970000000001	-0.43481800000000004	0.17234000000000002	-0.081827	-1.382785	-0.278912	D	-1.055431	5968
5968	1.3770200000000001	-0.063555	0.349432	0.40571999999999997	0.17234000000000002	0.333428	-1.466058	-1.370264	A	-0.409946	5969
5969	0.47591999999999995	-0.338346	0.047137	-0.0009720000000000001	0.976743	-1.516343	-1.487687	0.31353600000000004	I	0.06573999999999999	5970
5970	-0.190648	-0.024299	0.367214	2.258633	0.17234000000000002	0.031425	0.033918000000000004	0.905984	X	0.314889	5971
5971	-0.091897	-0.29909	0.562816	1.131322	0.440474	-1.742845	1.522458	1.186617	Y	-0.14188399999999998	5972
5972	-0.215336	0.36040900000000003	0.096927	0.28618899999999997	0.17234000000000002	0.408929	0.080263	0.219991	F	0.251181	5973
5973	0.14263599999999999	-0.142067	0.24629600000000001	0.789259	-1.347089	0.408929	0.674083	-0.029461	A	0.682393	5974
5974	0.15498	-0.448263	0.356544	-0.0038369999999999997	0.261718	0.295677	-0.369728	0.001721	F	-0.022024000000000002	5975
5975	-0.22768000000000002	0.289748	0.132491	-0.234783	0.261718	0.144676	0.009921	0.905984	E	-0.349509	5976
5976	9.52396	-0.181323	0.068476	-2.8098080000000003	-2.777139	-5.782139	1.0940379999999998	-3.771237	A	-4.671073000000001	5977
5977	-0.202992	-0.000745	-3.210528	-0.5272560000000001	0.08296100000000001	0.144676	0.47099799999999997	0.282354	D	-0.349509	5978
5978	-0.06721	-0.149918	0.32098000000000004	0.11858900000000001	0.261718	0.371178	-0.668298	-0.278912	A	-0.023736	5979
5979	0.204355	-0.126364	0.335206	0.483538	-1.257711	0.257927	1.356398	0.095265	F	0.220428	5980
5980	-0.030177999999999996	-0.189174	0.24273899999999998	-0.40879899999999997	0.261718	0.295677	-0.526722	-0.247731	F	-0.24418800000000002	5981
5981	0.624046	-0.189174	0.139604	0.38731	0.976743	-0.912336	-2.782869	-2.118619	I	-1.5537290000000001	5982
5982	0.389513	0.556689	0.431229	-1.955514	0.08296100000000001	0.182426	-0.070518	0.032902	A	1.05849	5983
5983	-0.128929	-0.409007	0.17516800000000002	-0.256565	0.08296100000000001	1.352689	-0.021668	1.061891	E	0.00199	5984
5984	0.080916	0.20338499999999998	0.249852	-0.42306099999999996	0.261718	0.55993	0.378231	0.7500760000000001	H	-0.559792	5985
5985	0.4142	-0.16562000000000002	0.05425	-0.8919959999999999	0.976743	-1.5918430000000001	-0.149791	1.529613	I	-1.512204	5986
5986	0.17966700000000002	-0.330495	0.530808	-0.314183	0.08296100000000001	0.257927	-0.009612	0.126447	A	0.119575	5987
5987	0.562327	0.046362	0.210732	-1.052078	0.976743	-0.42158	-0.286591	0.531806	I	-0.764757	5988
5988	-0.00549	-0.071406	0.352988	-0.20667600000000003	0.261718	0.748682	-1.291184	0.18880999999999998	H	0.7462979999999999	5989
5989	0.080916	0.077766	0.050694	0.857319	-1.257711	0.52218	1.990816	0.40708	A	0.08290399999999999	5990
5990	-0.042522000000000004	0.10132000000000001	0.288973	0.7221529999999999	0.261718	-0.119577	-0.224521	-0.216549	A	0.647088	5991
5991	-0.10424100000000001	-0.314793	0.6659510000000001	-0.06411	0.17234000000000002	-0.006326	-0.224346	-0.37245700000000004	C	-0.889332	5992
5992	-0.00549	-0.322644	0.100483	-0.519439	0.261718	0.333428	0.058207	0.62535	A	-0.9723809999999999	5993
5993	0.14263599999999999	-0.29123899999999997	-3.210528	-2.167812	0.351096	0.069175	0.098164	0.282354	F	-1.055431	5994
5994	-0.770809	-0.11066199999999998	0.32809299999999997	0.26205	0.17234000000000002	0.144676	-0.031181999999999998	0.219991	D	0.314889	5995
5995	0.14263599999999999	0.470326	-2.958023	-0.379737	0.261718	0.106925	-0.39221100000000003	-0.091823	A	1.4362489999999999	5996
5996	0.710453	-0.10281099999999999	0.157386	1.1999790000000001	0.976743	-1.403091	0.633252	1.155435	I	-1.22153	5997
5997	-0.252367	0.28189699999999995	0.14671700000000001	-0.082938	0.261718	0.220177	-0.661173	-0.310094	E	1.091412	5998
5998	-0.696746	-0.055704	-3.210528	0.628849	0.261718	-0.157328	0.76386	0.251173	W	-0.22493400000000002	5999
5999	-0.00549	0.054213	0.32098000000000004	0.804804	0.17234000000000002	-0.006326	1.17135	1.6855200000000001	X	-0.266459	6000
6000	0.624046	-2.426761	0.178724	0.7113520000000001	1.0661209999999999	-1.705095	1.1822030000000001	1.623157	I	-0.847807	6001
6001	0.29076199999999996	0.109171	-0.112901	0.221262	0.261718	-0.044076	-0.12493900000000001	0.219991	A	0.480988	6002
6002	-0.054866	-0.024299	0.07914500000000001	0.136282	0.261718	1.0129350000000001	-0.003593	-0.060641999999999995	F	-0.114933	6003
6003	-0.252367	-0.149918	0.313868	-0.243616	0.261718	0.069175	-0.085797	0.157628	A	0.9377620000000001	6004
6004	0.14263599999999999	0.48602799999999996	0.025799000000000002	0.5454220000000001	0.17234000000000002	0.597681	0.358621	0.043296	A	-0.280233	6005
6005	4.462983	-0.181323	0.306755	-2.963951	0.261718	0.446679	0.33605999999999997	-0.403638	F	-0.317447	6006
6006	-0.153617	-0.840822	0.139604	-0.9719030000000001	0.17234000000000002	1.2016870000000002	-0.41576199999999996	1.24898	X	-0.460566	6007
6007	0.019197	-0.338346	-0.358293	-0.113223	0.17234000000000002	-0.006326	0.015512	-3.1164259999999997	A	-0.847807	6008
6008	0.09326	-0.38545300000000005	0.352988	0.546705	0.261718	0.597681	0.551824	0.438262	A	-0.18340599999999999	6009
6009	0.25373	-2.426761	0.352988	-0.05119	-0.095795	0.220177	-0.27426300000000003	-0.154186	A	0.331119	6010
6010	0.303106	-0.03215	0.367214	-0.350585	0.17234000000000002	0.295677	0.472279	0.064084	A	-0.474083	6011
6011	-0.042522000000000004	0.407516	-3.210528	-0.636404	0.261718	0.446679	0.030889	0.032902	A	0.44851199999999997	6012
6012	0.229043	-0.181323	0.23206999999999997	-0.893459	0.261718	0.899684	-0.47352299999999997	0.31353600000000004	F	-0.62085	6013
6013	0.019197	-0.087108	0.384996	0.7949579999999999	0.261718	0.371178	0.780246	0.531806	A	-0.24192199999999997	6014
6014	0.056228999999999994	0.187683	-0.031104000000000003	-0.958476	0.261718	0.861934	-1.4660389999999999	-0.621908	F	-0.073608	6015
6015	-0.079554	0.187683	-0.070224	0.211236	0.261718	-0.195078	-0.926348	-0.341275	A	1.0623360000000002	6016
6016	-0.141273	-0.055704	0.207175	0.246982	0.261718	-0.34608	0.5652590000000001	0.126447	F	-0.22493400000000002	6017
6017	0.17966700000000002	-0.212727	0.132491	-1.3065069999999999	0.261718	0.220177	1.200978	0.812439	A	0.132378	6018
6018	-0.128929	0.572391	-0.031104000000000003	0.319399	0.261718	0.144676	0.571511	0.531806	G	-0.9723809999999999	6019
6019	0.229043	0.572391	0.050694	-0.980138	-0.27455100000000005	0.52218	-1.7433880000000002	0.18880999999999998	A	-1.5952540000000002	6020
6020	-0.153617	-0.22843000000000002	0.48813100000000004	0.580183	0.261718	1.050686	-1.312094	-0.746634	A	2.532289	6021
6021	0.25373	-0.197025	0.260522	0.326888	0.261718	-0.157328	-1.176089	-1.058449	F	1.685209	6022
6022	-3.498799	-0.5660310000000001	0.139604	-5.440122	0.976743	-1.32759	-2.062907	-0.060641999999999995	I	-1.38763	6023
6023	0.09326	-0.087108	-2.268081	-0.164963	0.261718	0.295677	0.434943	0.095265	A	0.268505	6024
6024	1.21655	0.156278	-0.013322	0.353593	0.17234000000000002	0.371178	-0.724661	-0.746634	A	1.225935	6025
6025	0.019197	0.588093	0.260522	-1.348758	0.08296100000000001	-3.441614	-2.812594	-2.368071	A	-1.849859	6026
6026	0.019197	0.09346900000000001	0.47390600000000005	1.8972950000000002	0.17234000000000002	0.295677	0.092553	0.905984	X	0.9048350000000001	6027
6027	0.24138600000000002	-0.43256000000000006	0.349432	-1.029281	0.261718	0.257927	-0.555747	-0.403638	F	-0.432558	6028
6028	-0.26471100000000003	-0.275537	0.384996	1.343918	0.261718	0.144676	-1.9518900000000001	-1.8691669999999998	A	2.3220240000000003	6029
6029	0.10560399999999999	0.014957	0.37788299999999997	-0.43222200000000005	0.261718	0.182426	0.012076	0.9371649999999999	H	-0.681707	6030
6030	-3.498799	1.035611	-3.210528	0.802954	-4.9222150000000005	-1.25209	0.438749	-0.060641999999999995	Y	1.477585	6031
6031	-0.22768000000000002	0.446772	0.534365	0.177429	0.17234000000000002	0.55993	1.061479	1.03071	E	-0.653496	6032
6032	-0.042522000000000004	0.187683	0.22495700000000002	0.290963	0.261718	0.106925	0.267117	0.032902	A	0.190314	6033
6033	-0.190648	-0.063555	0.44189799999999996	1.289493	0.261718	0.220177	-0.47290200000000004	0.157628	E	1.858263	6034
6034	0.587014	0.399665	0.064919	0.116828	-1.6152229999999999	0.484429	0.134936	-0.590727	A	0.5870850000000001	6035
6035	0.006853	-0.181323	0.388552	0.301377	-0.095795	0.106925	0.31707199999999996	0.31353600000000004	A	0.439463	6036
6036	0.15498	0.289748	0.207175	-0.007298000000000001	0.17234000000000002	-2.573354	-0.098864	-0.403638	G	-2.417596	6037
6037	-0.26471100000000003	0.156278	0.402778	1.483948	0.17234000000000002	0.824183	0.796477	1.280161	X	-0.206395	6038
6038	-0.128929	-0.134216	0.26407800000000003	0.430695	0.261718	0.144676	-0.574716	-0.902542	F	1.495464	6039
6039	0.13029200000000002	-0.126364	0.37788299999999997	0.755362	0.261718	0.55993	-0.617217	-1.2767190000000002	A	-0.241367	6040
6040	-0.079554	0.187683	-0.070224	0.211236	0.261718	0.069175	-2.176448	-2.461615	A	-0.723232	6041
6041	0.17966700000000002	-0.330495	0.530808	-0.314183	0.08296100000000001	-0.006326	-0.47655200000000003	0.001721	A	-0.349509	6042
6042	-0.128929	0.06991499999999999	0.313868	0.5105109999999999	0.08296100000000001	-0.081827	-0.288727	-0.029461	H	-0.183409	6043
6043	0.303106	0.022808000000000002	0.14671700000000001	-1.8158419999999997	0.261718	0.484429	-0.789489	-0.278912	A	-0.41714300000000004	6044
6044	-0.178304	0.258344	-0.12357	0.22830300000000003	0.08296100000000001	0.824183	-0.28898	0.31353600000000004	F	0.203805	6045
6045	-0.22768000000000002	0.446772	0.534365	0.177429	0.17234000000000002	0.673182	0.36799899999999997	0.9371649999999999	E	-0.7266819999999999	6046
6046	0.907954	-0.330495	0.132491	1.039033	0.887365	0.446679	-0.261429	0.9995280000000001	I	-0.103698	6047
6047	0.167323	0.690159	-0.08445	-0.009059000000000001	0.261718	0.106925	-2.0764400000000003	-2.1809819999999998	F	-1.1800059999999999	6048
6048	0.401857	-0.220579	-3.210528	-1.1855129999999998	-1.168333	0.031425	-0.786014	-0.8401790000000001	A	-0.723232	6049
6049	0.080916	0.588093	0.015130000000000001	0.00225	0.261718	0.673182	0.629718	0.157628	F	-0.575825	6050
6050	-0.412837	-0.346197	0.6019359999999999	2.211191	0.440474	-1.25209	0.55594	1.903791	X	0.647088	6051
6051	0.080916	0.438921	0.14315999999999998	-0.523288	0.261718	0.446679	-0.659407	-0.497183	G	-0.5068090000000001	6052
6052	-3.498799	0.43107	0.466793	0.713201	-4.9222150000000005	0.6354310000000001	-0.296552	-2.305708	A	-0.386198	6053
6053	-3.498799	0.007106	0.342319	-0.318002	-4.9222150000000005	0.371178	-0.37598000000000004	0.219991	E	-0.849259	6054
6054	0.47591999999999995	-0.28338800000000003	0.107596	0.080127	0.976743	-0.534832	-0.364137	1.6855200000000001	I	-1.470679	6055
6055	-0.128929	-0.22843000000000002	-3.210528	-0.892742	0.17234000000000002	-0.157328	0.078263	0.001721	D	-0.432558	6056
6056	0.352481	0.21123699999999998	0.306755	-0.946242	0.17234000000000002	0.295677	-0.264497	0.095265	A	0.231158	6057
6057	0.229043	0.242641	0.089814	0.12022999999999999	0.261718	0.673182	0.23593499999999998	-0.154186	A	-0.224996	6058
6058	-3.498799	0.8707360000000001	-3.210528	-0.06954	-4.9222150000000005	-1.667344	-0.178293	-1.619716	Y	0.688613	6059
6059	0.031541	0.19553399999999999	0.24629600000000001	0.627208	0.261718	0.371178	1.0806799999999999	0.905984	H	-0.5048560000000001	6060
6060	0.019197	0.289748	-0.11645699999999999	1.524856	-0.542686	0.52218	1.381774	0.064084	F	0.10948599999999999	6061
6061	-0.26471100000000003	-0.126364	0.235627	0.176773	0.261718	0.257927	-3.468951	-3.459422	A	-1.013906	6062
6062	0.13029200000000002	-0.071406	0.214288	0.9157420000000001	0.261718	0.55993	-0.376873	-0.497183	A	0.6080369999999999	6063
6063	-0.128929	0.022808000000000002	0.19295	0.837775	0.261718	0.031425	0.390831	0.219991	A	0.647088	6064
6064	0.4142	-0.17347100000000001	0.392108	-0.13088699999999998	0.261718	0.597681	-0.66793	-0.559546	F	-0.326778	6065
6065	0.562327	-0.000745	-3.210528	-2.832246	0.261718	0.446679	0.24325500000000003	0.282354	A	0.5077510000000001	6066
6066	-0.22768000000000002	-0.251983	0.449011	-1.2689110000000001	0.261718	0.710932	0.346389	0.500624	E	0.800546	6067
6067	-0.314087	0.540986	-0.041773000000000005	0.8825620000000001	0.261718	0.220177	1.001077	0.095265	F	-0.058835000000000005	6068
6068	0.488263	-0.49537	0.111153	0.334258	0.976743	-1.063338	0.25902	1.591976	I	-0.266459	6069
6069	0.13029200000000002	-0.024299	0.24629600000000001	0.12100599999999999	0.08296100000000001	0.069175	0.174311	-0.5283640000000001	A	-0.22493400000000002	6070
6070	0.229043	-0.181323	0.23206999999999997	-0.893459	0.261718	-0.006326	-0.376738	-0.060641999999999995	F	-0.6401819999999999	6071
6071	0.080916	0.650903	-0.023991	0.472826	0.261718	0.937434	0.42781800000000003	0.219991	A	-0.176872	6072
6072	-0.33877399999999996	-0.29123899999999997	0.520139	1.054429	0.261718	0.182426	-0.223084	0.62535	E	0.41213	6073
6073	0.13029200000000002	0.007106	0.23918299999999998	0.7661939999999999	0.261718	0.371178	0.26422399999999996	0.032902	A	0.38732	6074
6074	0.117948	0.124874	0.128935	0.3837	0.17234000000000002	-0.081827	0.455524	-0.403638	A	-0.30798400000000004	6075
6075	-3.498799	0.611647	0.064919	0.45510200000000006	-4.9222150000000005	0.295677	0.789352	-1.900349	A	-0.474083	6076
6076	-3.498799	-0.369751	0.552147	0.331573	-4.9222150000000005	0.484429	-0.463272	-0.278912	E	0.794663	6077
6077	0.364825	-0.149918	0.107596	-1.108143	0.17234000000000002	0.55993	-1.325258	-1.744441	A	-0.746212	6078
6078	0.13029200000000002	0.077766	-0.045329	0.285383	-0.095795	0.824183	0.289133	0.032902	A	-0.15293099999999998	6079
6079	0.019197	0.038511000000000004	0.19295	0.323367	0.261718	-0.044076	-0.786907	-0.341275	F	0.647088	6080
6080	0.204355	-0.448263	0.349432	0.689659	0.261718	0.710932	-1.291883	-0.65309	A	1.593556	6081
6081	0.327793	-0.142067	0.48101800000000006	-2.171392	0.261718	0.446679	-0.073974	0.31353600000000004	A	-0.17763099999999998	6082
6082	-0.252367	-0.063555	0.594823	0.8912450000000001	0.529852	-0.9500860000000001	0.9624010000000001	2.465057	X	-0.349509	6083
6083	0.080916	0.20338499999999998	0.249852	-0.42306099999999996	0.261718	0.106925	0.6874020000000001	0.9371649999999999	H	-0.9308559999999999	6084
6084	-0.672058	0.06991499999999999	0.395665	1.1036620000000001	0.261718	-0.006326	1.149624	1.560794	E	0.10726500000000001	6085
6085	-0.042522000000000004	0.540986	0.253409	-0.8363780000000001	0.261718	0.484429	0.905107	0.18880999999999998	A	0.24513000000000001	6086
6086	-0.128929	-0.511072	0.342319	0.170775	0.261718	0.333428	-0.46298	-0.278912	F	1.416563	6087
6087	0.080916	0.20338499999999998	0.249852	-0.42306099999999996	0.261718	0.333428	0.139945	0.500624	H	-1.22153	6088
6088	-0.215336	0.250492	0.47390600000000005	1.1870889999999998	0.17234000000000002	0.484429	0.199492	2.028517	X	0.9069809999999999	6089
6089	-0.091897	-0.29909	0.562816	1.131322	0.440474	0.937434	0.062362	-0.060641999999999995	Y	-0.8062819999999999	6090
6090	-0.128929	0.572391	-0.031104000000000003	0.319399	0.261718	0.52218	-0.531148	-0.403638	G	-0.670542	6091
6091	-0.06721	-0.43256000000000006	-3.210528	-0.875108	0.17234000000000002	0.52218	0.209511	0.500624	A	-0.574125	6092
6092	0.13029200000000002	0.007106	0.23918299999999998	0.7661939999999999	0.261718	-0.34608	-0.492958	-1.151994	A	-0.30798400000000004	6093
6093	-0.030177999999999996	-0.063555	0.27474699999999996	-0.394925	0.261718	0.144676	-0.179632	0.064084	F	-0.515608	6094
6094	0.043885	-0.157769	0.32809299999999997	0.552225	0.261718	0.295677	0.14971099999999998	0.282354	A	0.91132	6095
6095	0.327793	0.50173	0.050694	-1.0183010000000001	0.261718	1.050686	-0.018057	0.126447	G	-0.9020239999999999	6096
6096	-0.202992	0.20338499999999998	0.33165	-1.115215	0.08296100000000001	0.446679	-0.056208	0.095265	D	0.6337510000000001	6097
6097	0.15498	-0.197025	-3.210528	-0.736839	0.351096	-0.157328	0.11371500000000001	-0.029461	F	-0.598658	6098
6098	0.080916	0.20338499999999998	0.310311	0.26950999999999997	0.261718	0.55993	-0.401142	0.31353600000000004	H	0.49539399999999995	6099
6099	0.117948	-0.008597	0.623275	-0.855684	0.17234000000000002	0.371178	-3.115242	-3.5529669999999998	A	-1.096956	6100
6100	-0.252367	-0.401156	0.466793	0.631147	0.261718	-0.044076	-0.260963	0.8748020000000001	E	0.10726500000000001	6101
6101	-0.16596	-0.134216	0.256965	0.38704099999999997	0.261718	0.408929	0.124588	-0.154186	F	-0.091268	6102
6102	-0.00549	-0.22843000000000002	-0.063111	-2.127352	0.17234000000000002	-0.157328	-2.743553	-2.711067	C	1.186911	6103
6103	0.907954	1.4674260000000001	0.37077	-1.242027	0.708609	-1.138838	0.41432399999999997	1.280161	I	-1.3045799999999999	6104
6104	0.117948	-0.220579	0.367214	0.914608	0.261718	0.182426	1.475745	0.31353600000000004	A	0.10726500000000001	6105
6105	4.462983	-0.181323	0.306755	-2.963951	0.261718	0.408929	1.9221240000000002	-3.241152	F	-1.1800059999999999	6106
6106	8.314263	-0.087108	0.527252	0.6596420000000001	-3.134652	0.597681	0.784401	0.032902	E	0.185915	6107
6107	0.10560399999999999	-0.251983	0.466793	0.287084	0.261718	0.899684	-0.06743099999999999	-0.060641999999999995	A	-0.691759	6108
6108	0.056228999999999994	0.007106	0.40633400000000003	0.455401	0.261718	0.6354310000000001	0.198852	-0.154186	A	0.790673	6109
6109	-0.017834	-0.055704	0.23206999999999997	0.604621	-0.989576	1.126187	0.349127	1.061891	A	0.139925	6110
6110	-0.079554	-0.29123899999999997	0.388552	0.855618	0.261718	0.069175	0.6990310000000001	-0.060641999999999995	F	-0.058835000000000005	6111
6111	0.068573	-1.16272	-3.210528	-0.829367	0.261718	1.050686	-1.522208	-1.027268	A	0.791854	6112
6112	-0.00549	0.478177	0.029355000000000003	-0.247644	0.17234000000000002	-0.006326	-0.9766540000000001	0.157628	A	0.813187	6113
6113	-0.091897	0.43107	0.047137	-0.048505	0.261718	-0.006326	-0.6615810000000001	0.251173	G	-0.266459	6114
6114	0.192011	-0.369751	0.278304	-0.659618	0.261718	-0.006326	-0.995138	-0.684271	F	-0.557133	6115
6115	-0.375806	-0.275537	0.449011	0.55685	0.17234000000000002	0.408929	-2.182603	-3.022882	D	3.647618	6116
6116	-0.10424100000000001	-0.055704	0.299642	0.39124899999999996	0.17234000000000002	1.5036909999999999	0.419275	0.500624	A	-1.0303879999999999	6117
6117	-0.462213	0.352558	0.150273	0.5604899999999999	0.261718	0.069175	1.146731	1.061891	E	-0.9308559999999999	6118
6118	-0.215336	0.36040900000000003	0.096927	0.28618899999999997	0.17234000000000002	-0.081827	0.601877	0.095265	F	-0.474083	6119
6119	0.09326	-0.087108	-2.268081	-0.164963	0.261718	0.220177	-0.272846	0.251173	A	1.069146	6120
6120	-0.091897	-0.142067	0.32453699999999996	0.6582100000000001	0.17234000000000002	-0.044076	1.153527	0.46944300000000005	F	-0.6401819999999999	6121
6121	0.710453	-0.10281099999999999	0.157386	1.1999790000000001	0.976743	-1.365341	-0.47334799999999994	0.251173	I	-1.013906	6122
6122	-0.375806	-0.29123899999999997	-3.210528	-0.835274	0.08296100000000001	0.220177	-1.821923	-1.2455379999999998	D	0.10726500000000001	6123
6123	-0.128929	0.21123699999999998	0.075589	0.526356	0.261718	0.408929	0.231314	-0.216549	A	0.357833	6124
6124	0.080916	0.014957	0.064919	0.346104	0.17234000000000002	0.673182	-0.27160300000000004	-0.060641999999999995	A	-0.001602	6125
6125	0.24138600000000002	0.23479	0.121822	1.037988	0.261718	0.748682	0.38558899999999996	-0.466001	A	0.529787	6126
6126	-0.38815	0.321153	0.107596	0.886232	0.351096	0.144676	-0.39009499999999997	-0.43482	F	0.8963840000000001	6127
6127	-0.32643	-0.07925700000000001	0.23918299999999998	0.5669350000000001	0.261718	0.031425	0.687751	0.8748020000000001	E	-0.266459	6128
6128	0.31545	-0.236281	0.37077	0.812174	0.261718	0.182426	-0.260245	-0.590727	A	0.743272	6129
6129	0.512951	-0.416858	0.125378	0.549719	0.976743	-1.2898399999999999	0.31303400000000003	1.24898	I	-0.22493400000000002	6130
6130	0.29076199999999996	-0.26768600000000004	0.32453699999999996	-0.396177	-1.0789549999999999	0.220177	-0.48072600000000004	-0.060641999999999995	A	-0.515608	6131
6131	0.37716900000000003	0.022808000000000002	0.139604	1.070691	0.976743	-1.554093	1.2373049999999999	2.028517	I	-0.432558	6132
6132	-0.277055	-0.251983	-3.203415	1.9579259999999998	0.261718	2.258699	1.529487	1.9349720000000001	X	0.5265810000000001	6133
6133	0.204355	-0.275537	0.360101	-0.278884	0.261718	0.220177	-0.454593	-0.310094	A	-0.432558	6134
6134	0.068573	0.007106	0.288973	0.592954	0.261718	0.446679	0.670433	0.781258	H	0.10004600000000001	6135
6135	0.31545	-0.236281	0.37077	0.812174	0.261718	0.52218	0.924444	0.18880999999999998	A	-0.47119799999999995	6136
6136	0.438888	0.19553399999999999	0.14315999999999998	-0.809435	0.261718	0.220177	-0.390018	0.001721	F	-1.1384809999999999	6137
6137	-0.351118	0.014957	0.214288	0.736624	0.17234000000000002	0.069175	1.145935	0.344717	E	0.231839	6138
6138	-0.116585	-0.581733	0.569929	1.083313	0.08296100000000001	-0.232828	-1.18436	-2.274526	D	3.4707769999999996	6139
6139	0.303106	0.352558	0.082701	0.7039810000000001	0.261718	0.182426	0.38502600000000003	0.064084	F	0.522513	6140
6140	0.229043	-0.008597	0.17516800000000002	0.087408	0.17234000000000002	0.710932	-0.063101	0.095265	A	0.044376	6141
6141	-0.00549	-0.22843000000000002	-0.063111	-2.127352	0.17234000000000002	-0.38383	-1.6504849999999998	-0.715453	C	-0.6401819999999999	6142
6142	-0.215336	0.10132000000000001	0.235627	-0.280585	0.261718	0.144676	1.0456940000000001	0.905984	E	-0.515608	6143
6143	0.17966700000000002	2.660806	0.096927	-1.474226	-0.006417	0.55993	0.098513	0.001721	G	-0.564433	6144
6144	0.809204	-0.16562000000000002	0.025799000000000002	0.7121270000000001	0.887365	-1.25209	-0.235529	1.404887	I	-0.474083	6145
6145	0.006853	-0.26768600000000004	0.40989	0.565443	0.17234000000000002	-2.8376069999999998	-0.6498149999999999	-0.8401790000000001	F	-1.3912579999999999	6146
6146	0.25373	0.219088	0.14315999999999998	0.720541	0.261718	0.182426	0.70505	0.282354	A	-0.10036	6147
6147	0.080916	-0.11851300000000001	0.445454	-0.188027	0.261718	0.371178	1.353855	0.282354	A	0.160864	6148
6148	-0.202992	-0.000745	-3.210528	-0.5272560000000001	0.08296100000000001	0.333428	0.644008	0.157628	D	-0.24492399999999998	6149
6149	0.364825	-0.149918	0.17161099999999999	0.042769999999999996	0.261718	0.899684	-0.351595	-0.87136	F	-0.6210439999999999	6150
6150	0.14263599999999999	0.20338499999999998	-0.006209	-0.8348270000000001	0.261718	3.617714	-1.421772	-1.2455379999999998	A	-0.633243	6151
